SMILES,HLM CLint,MLM CLint,row_id,split
COc1ccc2c(c1)c1cc3ccncc3c(C)c1n2C,1.9623693356700207,3.163697945892569,25,train
COc1ccc2oc3c(C)c4ccncc4cc3c2c1,2.053462604925455,2.438384107034714,26,train
Cc1c2ccncc2cc2c3c(OCC4=NCCN4)cccc3n(C)c12,1.294466226161593,2.7633531087482157,27,val
Cc1c2ccncc2cc2c3cc(OCC(=O)N(C)C)ccc3n(C)c12,1.824125833916549,2.93896979722289,28,val
Cn1c2ccc(OCCN3CCOCC3)cc2c2cc3cnccc3cc21,1.4771212547196624,3.1354189050278523,29,val
Cc1c2ccncc2cc2c1sc1ccc(OCCN3CCOCC3)cc12,1.667452952889954,3.3687701985902216,30,train
Cc1c2ccncc2cc2c3cc(C(N)=O)ccc3n(C)c12,1.8715729355458788,3.14813973650122,31,train
CNC(=O)c1ccc2c(c1)c1cc3cnccc3c(C)c1n2C,1.6242820958356683,2.3479151865016914,32,train
Cc1c2ccncc2cc2c3cc(C(=O)NCCO)ccc3n(C)c12,1.2405492482825995,2.284205067701794,33,train
COCCNC(=O)c1ccc2c(c1)c1cc3cnccc3c(C)c1n2C,1.6127838567197357,3.279027805622721,34,train
Cc1nc(C(N)=O)cc2c3cc(OCCN4CCOCC4)ccc3n(C)c12,1.1038037209559568,3.204960614115602,35,val
Cc1c2ccnc(C(=O)N[C@H](C)CN(C)C)c2cc2c3ccc(OCCCN4CCN(C)CC4)cc3n(C)c12,1.2201080880400552,3.021850577434325,36,train
Cn1c2ccc(OCCN3CCOCC3)cc2c2cc3ncccc3cc21,1.5314789170422551,3.5538830266438746,37,val
CN(C)CCOc1ccc2c(c1)c1cc3ncccc3cc1n2C,1.3521825181113625,3.292411148837825,38,train
Cc1c2ccncc2cc2c3cc(OCCN4CCC(O)CC4)ccc3n(C)c12,1.287801729930226,2.2511513431753545,39,val
Cc1c2ccncc2cc2c3cc(OCCN4CCC(F)CC4)ccc3n(C)c12,1.4409090820652175,2.7372721765355434,40,val
Cc1c2ccncc2cc2c3cc(OC[C@H](C)N(C)C)ccc3n(C)c12,1.1522883443830565,2.417803722639881,41,val
Cc1c2c(cc3c4cc(OCC5=NCCN5)ccc4n(C)c13)C(=O)NCC2,1.334453751150931,2.246744709723841,42,val
CN(C)CCOc1ccc2c(c1)c1cc3cnccc3cc1n2C,1.3117538610557542,2.5686709780098966,43,train
Cc1c2ccnc(C(=O)N[C@H](C)CN(C)C)c2cc2c3c(OCCCN4CCN(C)CC4)cccc3n(C)c12,1.3747483460101038,2.090258052931316,44,train
Cn1c2ccc(OCCN3CCCCC3)cc2c2nc3cnccc3nc21,1.0863598306747482,2.652343055062715,45,train
Cc1c2ccncc2cc2c3cc(C#N)ccc3n(C)c12,2.138933940256924,2.9545801627437576,46,train
Cn1c2ccc(OCC3=NCCN3)cc2c2cc3ccncc3nc21,1.4608978427565478,3.059260404121731,47,val
Cn1c2ccc(OCCN3CCOCC3)cc2c2nc3cnccc3nc21,1.3222192947339193,3.051846838313736,48,train
Cc1c2c(cc3c4cc(OCC5=NCCN5)ccc4n(C)c13)C(=O)N(C)CC2,1.1430148002540952,2.643551368562945,49,val
Cc1c2ccncc2cc2c3cc(OCC4=NCCN4)cc(F)c3n(C)c12,1.1335389083702174,3.0533089811241,50,train
CCn1c2ccc(OCC3=NCCN3)cc2c2cc3cnccc3cc21,1.4099331233312946,2.439174739843468,51,train
Cn1c2ccc(OCC(=N)N)cc2c2cc3ncccc3cc21,1.2227164711475833,3.2682502554469486,52,train
COc1ccc(Nc2nccc(NCCc3ccncc3)n2)cc1,2.024485667699167,3.066624050983426,53,train
c1cc2cc3[nH]c4ccc(OCC5=NCCN5)cc4c3cc2cn1,1.376576957056512,2.2884728005997825,54,train
CNc1ccnc(N(CCc2cccnc2)c2ccnc(Nc3ccc(Cl)cc3)n2)n1,1.421603926869831,2.531861949095809,55,train
NC(=O)CN1C(=O)Cc2ccc(-c3ccccc3)cc21,1.1613680022349748,2.137670537236755,56,train
CNc1ccnc(N(CCc2cccnc2)c2ccnc(Nc3ccc(OC)cc3)n2)n1,1.334453751150931,2.5055569386638217,57,train
CNc1ccnc(N(CCc2ccncc2)c2ccnc(Nc3ccc(OC)cc3)n2)n1,1.320146286111054,2.5596672783880576,58,train
Cc1c2cnccc2cc2c3cc(OCCN(C)C)ccc3n(C)c12,1.5365584425715302,2.822952240547482,59,train
Cc1c2ccncc2cc2c3cc(OCC[C@@H](C)N)ccc3n(C)c12,1.1760912590556811,2.289811839117621,60,val
COc1ccc2c(c1)c1cc(NC(=O)NCCN(C)C)nc(C)c1n2C,1.3617278360175928,2.4852954387260886,61,train
NC(=O)CCN1C(=O)Cc2c1ccc1ccccc21,1.0253058652647702,2.57978359661681,62,train
Cc1c2ccncc2cc2c3cc(OCC[C@H](C)N)ccc3n(C)c12,1.2576785748691846,2.375114684692225,63,val
Cc1c2ccncc2cc2c3cc(OC[C@H](C)Nc4ccccn4)ccc3n(C)c12,2.1734776434529945,3.180211922348941,64,val
CC(=O)N[C@@H](C)COc1ccc2c(c1)c1cc3cnccc3c(C)c1n2C,1.5024271199844328,2.815710539788963,65,val
Cc1c2ccncc2cc2c3cc(OC[C@H](C)NC(N)=O)ccc3n(C)c12,1.3304137733491908,2.6924062348336304,66,val
NC(=O)Cn1ccc2ccc(-c3ccccc3)cc21,1.6551384348113822,3.031165999660659,67,train
Cc1nc(NC(=O)NCCN(C)C)cc2c3cc(OCC(N)=O)ccc3n(C)c12,1.212187604403958,2.223236273102997,68,train
CCCN[C@@H](C)COc1ccc2c(c1)c1cc3cnccc3c(C)c1n2C,1.2148438480476975,2.3830969299490943,69,val
COCCN[C@@H](C)COc1ccc2c(c1)c1cc3cnccc3c(C)c1n2C,1.2576785748691846,2.380211241711606,70,val
Cc1c2ccncc2cc2c3cc(OC[C@H](C)NCC(F)F)ccc3n(C)c12,1.741939077729199,3.152013000050834,71,val
Cc1c2ccncc2cc2c3cc(C(=O)NC[C@H](C)N)ccc3n(C)c12,1.230448921378274,2.1975562131535367,72,train
Cc1c2ccncc2cc2c3cc(C(=O)N[C@@H](C)CN)ccc3n(C)c12,1.4608978427565478,2.391816923613249,73,train
Cc1c2ccncc2cc2c3cc(C(=O)N[C@H](C)CN)ccc3n(C)c12,1.230448921378274,2.6492374723496077,74,train
Cn1c2ccc(OCC(N)=O)cc2c2cc(-c3ccccc3)ccc21,1.895422546039408,2.64018319192134,75,train
Cn1c2ccc(OCC(N)=O)cc2c2cc(-c3ccncc3)ccc21,1.3138672203691537,2.424881636631067,76,train
Cc1c2ccncc2cc2c3cc(C(=O)NC[C@@H](C)N)ccc3n(C)c12,1.0569048513364727,2.4245549766067134,77,train
Cc1c2ccncc2cc2c3cc(C(=O)NC[C@@H](C)O)ccc3n(C)c12,1.6354837468149122,2.863679667875898,78,train
Cc1c2ccncc2cc2c3cc(C(=O)N[C@H](C)CN(C)C)ccc3n(C)c12,1.4653828514484182,3.14674801363064,79,train
Cc1c2ccncc2cc2c3cc(C(=O)NC[C@H](C)O)ccc3n(C)c12,1.60422605308447,2.858777737305449,80,train
C[C@H](N)COc1ccc2c(c1)c1nc3cnccc3nc1n2C,1.250420002308894,2.541079767776629,81,train
COC[C@H](C)NC(=O)c1ccc2c(c1)c1cc3cnccc3c(C)c1n2C,1.9698816437465,3.149403879508583,82,train
Cn1c2ccc(OCC(N)=O)cc2c2nc3cnccc3nc21,1.383815365980431,3.054421524462536,83,train
Cc1nc(CCC(=O)Nc2ccccn2)cc2c3cc(OC[C@H](C)N)ccc3n(C)c12,1.3673559210260189,3.0262471814777734,84,train
Cc1c2ccncc2cc2c3cc(C(=O)N[C@H](C)CO)ccc3n(C)c12,1.564666064252089,3.1395327715979398,85,train
Cc1c2ccnc(C(=O)NCC(N)=O)c2cc2c3ccccc3n(C)c12,1.546542663478131,2.92236209678479,86,train
Cc1c2ccncc2cc2c3cc(C(=O)N[C@@H](C)CO)ccc3n(C)c12,1.6304278750250238,3.097014231178033,87,train
Cc1c2ccnc(C(=O)N[C@H](C)CN(C)C)c2cc2c3ccccc3n(C)c12,1.089905111439398,3.4195096658221407,88,train
Cc1nc(CCCNc2ccccn2)cc2c3cc(OC[C@H](C)N)ccc3n(C)c12,1.6551384348113822,3.2408486584853606,89,train
Cc1c2ccccc2cc2c3cc(OCC4=NCCN4)ccc3n(C)c12,0.9867717342662448,2.8191489428071344,90,val
Cc1c2ccncc2cc2c3cc(C(=O)NC[C@@H](C)N(C)C)ccc3n(C)c12,1.1205739312058498,2.4219328132785085,91,train
Cc1c2ccncc2cc2c3cc(C(=O)N[C@@H](C)CN(C)C)ccc3n(C)c12,1.089905111439398,2.6605809124272994,92,train
Cn1c2ccc(OCC(N)=O)cc2c2nc3ccccc3nc21,2.0842186867392387,2.461798557525109,93,val
Cn1c2ccc(OCCN3CCCCC3)cc2c2nc3ccccc3nc21,1.2695129442179165,3.217246991685393,94,train
CCN(CC)CCOc1ccc2c(c1)c1nc3cnccc3nc1n2C,1.0453229787866574,2.7293268096468606,95,train
Cc1c2ccncc2cc2c3cc(C(=O)NCC(N)=O)ccc3n(C)c12,1.252853030979893,2.900039235487325,96,train
Cc1c2ccncc2cc2c3cc(C(=O)N[C@@H](C)C(N)=O)ccc3n(C)c12,1.276461804173244,2.889637800406668,97,train
Cc1c2ccccc2cc2c3cc(OCC(N)=O)ccc3n(C)c12,1.3053513694466237,2.001300933020418,98,train
Cc1c2ccncc2cc2c3cc(C(=O)N[C@H](C)C(N)=O)ccc3n(C)c12,1.212187604403958,2.788663213120857,99,train
COC(C)(C)CNC(=O)c1ccc2c(c1)c1cc3cnccc3c(C)c1n2C,2.011147360775797,3.205475036740891,100,train
CCN(CC)CCCOc1ccc2c(c1)c1nc3cnccc3nc1n2C,1.0718820073061257,2.756560043006683,101,train
Cn1c2ccc(OCC(N)=O)cc2c2nc3cnccc3cc21,1.625312450961674,3.2206571494972502,102,train
Cn1c2ccc(OCCN3CCCCC3)cc2c2nc3cnccc3cc21,1.1139433523068367,2.8209891764160497,103,train
Cn1c2ccc(C(=O)NCCO)cc2c2nc3ccccc3nc21,1.2671717284030135,2.5969268143429707,104,train
COC1CCN(CCOc2ccc3c(c2)c2nc4cnccc4nc2n3C)CC1,1.307496037913213,2.741230411025471,105,train
Cn1c2ccc(OCCN3CCC(F)CC3)cc2c2nc3cnccc3nc21,1.6599162000698502,3.0384214456424594,106,train
CN[C@@H](C)COc1ccc2c(c1)c1nc3cnccc3nc1n2C,1.3364597338485296,2.7172543127625497,107,train
Cc1c2ccncc2cc2c3cc(C(=O)NC[C@H](C)N(C)C)ccc3n(C)c12,1.2380461031287957,2.479143247978613,108,train
Cc1c2ccncc2cc2c3cc(C(=O)NCCOC(C)(C)C)ccc3n(C)c12,2.438067450453494,3.896079568435983,109,train
COCC(C)(C)NC(=O)c1ccc2c(c1)c1cc3cnccc3c(C)c1n2C,2.683137131483007,3.908173931192597,110,train
Cn1c2ccc(OCCN3CCCC3)cc2c2nc3cnccc3nc21,1.0606978403536116,2.7746629225378223,111,train
Cn1c2ccc(OCCN3CCOCC3)cc2c2nc3cnccc3cc21,1.2013971243204515,3.129303107716051,112,val
Cn1c2ccc(OCCCN3CCCCC3)cc2c2nc3cnccc3nc21,1.285557309007774,2.7770641547424293,113,train
Cn1c2ccc(OCCCCN3CCCCC3)cc2c2nc3cnccc3nc21,1.3304137733491908,2.905148001856016,114,train
COc1cccc(-c2cn(C)c3ccc(OCCCN4CCCC4)cc23)c1,1.385606273598312,3.654686610467076,115,train
COc1cncc(-c2cn(C)c3ccc(OCCCN4CCCC4)cc23)c1,1.3138672203691537,3.4241953665669005,116,train
CC(C)N[C@@H](C)COc1ccc2c(c1)c1nc3cnccc3nc1n2C,1.276461804173244,2.915347062324192,117,train
CN1CCN=C1COc1ccc2c(c1)c1nc3cnccc3nc1n2C,1.1205739312058498,2.663229634532868,118,val
CCCN[C@@H](C)COc1ccc2c(c1)c1nc3cnccc3nc1n2C,1.0863598306747482,2.848435455331471,119,train
Cn1c2ccc(OCCCN3CCCC3)cc2c2nc3cnccc3nc21,1.1271047983648077,2.820923587881317,120,train
Cn1c2ccc(OCCCCN3CCCC3)cc2c2nc3cnccc3nc21,1.1613680022349748,2.8741337788279724,121,train
C[C@@H](COc1ccc2c(c1)c1nc3cnccc3nc1n2C)N1CCCCC1,1.294466226161593,2.984842231405276,122,train
C[C@H](N)COc1ccc2c(c1)c1nc3cnccc3cc1n2C,0.99563519459755,2.478999131673357,123,train
Cn1cc(-c2cccnc2)c2cc(OCCCN3CCCC3)ccc21,1.3783979009481375,3.611606489380638,124,train
Cc1cc(C#N)cc2c3cc(OCCCN4CCCC4)ccc3n(C)c12,1.1986570869544226,2.804480189105993,125,train
Cc1ccc(CNc2cc(-c3ccccc3)[nH]c(=O)n2)cc1,1.0413926851582251,2.855094951158622,126,val
COc1cccc(Nc2nc(-c3ccccc3)cs2)c1,2.183554533618861,3.326786310198395,127,val
COc1ccc(-c2csc(Nc3ccccn3)n2)cc1,2.009450895798694,3.334212409393176,128,train
Cc1c2ccncc2cc2c3cc(Oc4ccnc(N)c4)ccc3n(C)c12,1.9057958803678683,2.9212701855098127,129,train
Cc1c2ccncc2cc2c3cc(Oc4cccc(N)n4)ccc3n(C)c12,2.185825359612962,2.8993827055332653,130,train
Cc1c2ccncc2cc2c3cc(Oc4ccccn4)ccc3n(C)c12,2.5974757898703773,2.908324139276179,131,train
COCCNC(=O)c1ccc2c(c1)c1nc3cnccc3nc1n2C,1.1139433523068367,2.795045370421125,132,train
Cc1c2ccncc2cc2c3cc(Oc4ccncc4)ccc3n(C)c12,2.110589710299249,2.692935002531138,133,train
Cc1c2ccnc(C(=O)N[C@H](C)CN(C)C)c2cc2c3cc(F)c(F)cc3n(C)c12,1.2148438480476975,2.972573080926555,134,train
Cn1c2ccc(OCCNC3CCC(F)(F)CC3)cc2c2nc3cnccc3nc21,1.5477747053878226,2.856970433482492,135,train
Cn1c2ccc(OCC(N)=O)cc2c2cc3ccccc3nc21,1.916453948549925,2.695043658821294,136,train
Cn1c2ccc(OCCNC3CCOCC3)cc2c2nc3cnccc3nc21,1.2380461031287957,2.656960182742849,137,train
Cc1cc(-n2cccn2)cc2c3cc(OCCCN4CCCC4)ccc3n(C)c12,1.0492180226701815,3.24809593109413,138,train
Cc1cc(-n2ccnc2)cc2c3cc(OCCCN4CCCC4)ccc3n(C)c12,0.9590413923210936,2.3571722577230334,139,train
Cn1c2ccc(OCC3=NCCN3)cc2c2nc3cnccc3cc21,1.173186268412274,2.808481056565951,140,val
Cn1c2ccc(OCCN3CCCCC3)cc2c2cc(-c3ccncc3)ccc21,1.1205739312058498,2.539452491549461,141,train
Cn1c2ccc(C(=O)NCCO)cc2c2nc3cnccc3cc21,1.167317334748176,2.857935264719429,142,train
Cn1c2ccc(OCCN3CCCCC3)cc2c2ccc(-c3ccncc3)cc21,1.5622928644564746,2.478999131673357,143,train
O=C1CCc2ccc(-c3ccc(OCCN4CCCCC4)cc3)cc2N1,0.5314789170422551,2.723209310405112,144,train
Cn1c(=O)ccc2ccc(-c3ccc(OCCN4CCCCC4)cc3)cc21,1.155336037465062,2.3248994970523134,145,train
c1cc2ccc(-c3ccc(OCCN4CCCCC4)cc3)cc2cn1,1.3222192947339193,3.161038412422962,146,train
Cc1c2ccncc2cc2c3cc(Oc4cccnc4)ccc3n(C)c12,2.331832044436249,2.951774508081725,147,train
Cn1c2ccc(OCC(N)=O)cc2c2cc3ccncc3nc21,1.931457870689005,2.9902500329278165,148,train
Cc1c2ccncc2cc2c3ccccc3n(CCN(C)C)c12,1.975431808509263,3.152441238058955,149,train
Cc1c2ccnc(C(=O)NCCN(C)C)c2cc2c3cc(F)c(F)cc3n(C)c12,1.0530784434834195,2.771881320190099,150,train
Cn1c2ccc(OCCN3CCCCC3)cc2c2cc3ccncc3nc21,1.5599066250361124,3.1127055210308927,151,train
Cn1c2ccc(OCCN3CCCCC3)cc2c2nc3cc(F)c(F)cc3nc21,1.307496037913213,2.4872798164430687,152,train
Cc1c2ccncc2cc2c3cc(Oc4ccc(N)nc4)ccc3n(C)c12,1.9025467793139916,3.1136760118971,153,train
CN1C(=O)CCc2ccc(-c3ccc(OCCN4CCCCC4)cc3)cc21,1.0,3.13946977558943,154,train
COc1ccc2ccc(-c3ccc(OCCN4CCCCC4)cc3)cc2n1,1.260071387985075,2.240049772112648,155,train
c1cc(OCCN2CCCCC2)cc(-c2ccc3ccnnc3c2)c1,1.5786392099680724,3.0342673970380254,156,train
c1cc2ccc(-c3ccc(OCCN4CCCCC4)cc3)nc2cn1,1.1072099696478683,2.699837725867246,157,train
O=C1Cc2ccc(-c3ccc(O)cc3)cc2N1,1.625312450961674,2.562292864456474,158,train
Oc1ccc(-c2ccc3ccncc3c2)cc1,1.8680563618230412,3.1493730904913853,159,train
O=C1Cc2ccc(-c3cccc(O)c3)cc2N1,1.9532763366673045,3.3564083270389813,160,train
CN1C(=O)Cc2ccc(-c3cccc(O)c3)cc21,2.110589710299249,3.358677084512974,161,train
Oc1cccc(-c2ccc3ccncc3c2)c1,1.9982593384236984,3.156761098306624,162,train
COc1ccccc1Nc1nc(-c2ccc(F)cc2)cs1,2.0170333392987803,3.2777925189314416,163,train
CN(C)c1cccc(Nc2nc(-c3ccc(F)cc3)cs2)c1,1.9334872878487053,3.611893169936525,164,train
COc1cc(Nc2nccc(=O)[nH]2)cc(OC)c1,1.3617278360175928,3.1931802735653454,165,train
COc1cccc(Nc2nccc(=O)[nH]2)c1,1.2174839442139065,2.840106094456758,166,train
Cc1cccc(Nc2nccc(=O)[nH]2)c1,1.3502480183341627,2.824386202318774,167,train
COc1ccc2c(c1)c1cc3cnccc3c(C)c1n2CCN1CCCCC1,1.658964842664435,3.0372272345822746,168,train
Cc1c2ccncc2cc2c3ccccc3n(CC3=NCCN3)c12,1.424881636631067,2.3157604906657347,169,train
Cc1c2ccncc2cc2c3ccccc3n(CCN3CCCCC3)c12,1.6794278966121188,3.00889811477094,170,train
Cc1c2ccncc2cc2c3ccccc3n(CCN3CCOCC3)c12,1.787460474518415,3.035189508908448,171,train
Cn1c2ccc(OCCN)cc2c2nc3cnccc3nc21,1.2041199826559248,2.4265112613645754,172,train
Cn1c2ccc(OCCN3CCOCC3)cc2c2cc3cnccc3nc21,1.390935107103379,3.1465621131575565,173,val
C[C@H](N)COc1ccc2c(c1)c1cc3ccncc3nc1n2C,1.1903316981702914,2.4471580313422194,174,train
Fc1cc(-c2ccnc(Nc3cccc(CN4CCOCC4)c3)n2)cc(N2CCOCC2)c1,2.109240968588203,3.4863171082391835,175,train
O=C1Cc2ccc(-c3ccc(OCCN4CCCCC4)cc3)cc2N1,0.785329835010767,1.9680157139936416,176,train
CN1C(=O)Cc2ccc(-c3ccc(OCCN4CCCCC4)cc3)cc21,0.8976270912904415,2.9459115168192733,177,train
O=C1Cc2ccc(-c3cccc(OCCN4CCCCC4)c3)cc2N1,0.8976270912904415,2.2723058444020863,178,train
c1cc2ccc(-c3ccc(OCCN4CCCCC4)cc3)cc2nn1,1.2041199826559248,2.813180532586012,179,val
c1cc(OCCN2CCCCC2)cc(-c2ccc3ccncc3c2)c1,1.983175072037813,3.061339366837067,180,train
CN1C(=O)Cc2ccc(-c3ccc(O)cc3)cc21,1.761927838420529,2.756864224060549,181,train
Fc1ccc(-c2csc(Nc3ccc4ccccc4c3)n2)cc1,2.4127964287165438,2.573683693093798,182,train
Fc1ccc(-c2csc(Nc3ccncc3)n2)cc1,2.7936507177071728,2.423245873936808,183,val
COc1ccc(Nc2nc(-c3ccc(F)cc3)cs2)cc1,2.575995620203268,3.2067719230555825,184,train
CN(C)c1ccccc1Nc1nc(-c2ccc(F)cc2)cs1,2.0629578340845103,3.44290288241855,185,train
CN(C)c1ccc(Nc2nc(-c3ccc(F)cc3)cs2)cc1,2.270911639410481,3.0917724414196828,186,train
Nc1ccnc2cc(-c3ccccc3)nn12,2.8197412972730103,3.330981637700822,187,train
COc1ccc2c(c1)c1cc3cnccc3c(C)c1n2CCN1CCOCC1,2.144885418287142,3.1401622296136367,188,train
CNCCOc1ccc2c(c1)c1cc3cnccc3c(C)c1n2C,1.0086001717619175,2.312388949370592,189,val
Cn1c2ccc(OCCN3CCCCC3)cc2c2cc3cnccc3nc21,1.276461804173244,3.0143945162735357,190,train
Cc1cc(-c2nccs2)cc2c3cc(OCCCN4CCCC4)ccc3n(C)c12,1.0253058652647702,3.105271683106794,191,train
CN1C(=O)Cc2ccc(-c3cccc(OCCN4CCCCC4)c3)cc21,1.209515014542631,2.911370707116138,192,train
Cc1cc(C2(C#N)CC2)cc2c3cc(OCCCN4CCCC4)ccc3n(C)c12,0.8750612633917001,3.1007839620758677,193,train
Cc1cc(C#N)cc2c3cc(OCCN4CCCCC4)ccc3n(C)c12,1.429752280002408,3.059374059065957,194,train
O=c1ccnc(Nc2cc(Cl)cc(Cl)c2)[nH]1,1.7299742856995557,3.1279789889169094,195,train
O=c1ccnc(Nc2cccc(Cl)c2)[nH]1,1.4563660331290431,2.7695250201710504,196,train
CN1CCN=C1COc1ccc2c(c1)c1cc3ccncc3nc1n2C,1.2253092817258628,2.590953235187986,197,val
Cn1c2ccc(OCCN3CCCCC3)cc2c2nc3cc4c(cc3nc21)OCO4,1.173186268412274,2.4072208929273966,198,train
Cn1c2ccc(OCC(N)=O)cc2c2cc3cnccc3nc21,1.7489628612561614,3.3889178451569144,199,train
CS(=O)(=O)Nc1cccc(-c2ccnc(Nc3ccc(CC(N)=O)cc3)n2)c1,1.292256071356476,2.851197176174161,200,train
Cc1cc(C#N)cc2c3cc(Oc4ccnc(N)c4)ccc3n(C)c12,1.869818207979328,2.7587605439099794,201,train
COCCNC(=O)c1ccc2c(c1)c1cc(C#N)cc(C)c1n2C,2.215108581053093,2.877774349991398,202,train
COc1cc(Nc2nc(-c3ccccc3)cc(=O)[nH]2)cc(OC)c1,1.890979596989689,2.500785172917456,203,train
Nc1cc(C2CC2)nc2cc(-c3ccccc3)nn12,2.443888546777372,2.890421018800914,204,train
COc1ccc(-c2cc(N)n3nc(-c4ccccc4)cc3n2)cc1,1.3747483460101038,2.230959555748569,205,train
COc1cccc(-c2cc(N)n3nc(-c4ccccc4)cc3n2)c1,1.6464037262230695,2.499549625905149,206,train
COC(=O)c1n[nH]cc1Nc1ccccc1,2.583198773968623,3.040325379199724,207,val
CC(C)c1cc(N)n2nc(-c3ccccc3)cc2n1,2.4726101975960444,3.663286216447077,208,val
C#Cc1cc(N)n2nc(-c3ccccc3)cc2n1,2.220108088040055,3.1728946977521764,209,val
COc1ccccc1-c1cc2nc(-c3ccccc3)cc(N)n2n1,1.6901960800285136,3.0179093958966887,210,train
COC(=O)c1nn(Cc2ccccc2)cc1N,0.9637878273455552,1.678518379040114,211,train
COC(=O)c1c(N)cnn1Cc1ccccc1,1.3180633349627615,1.9647309210536292,212,train
Cc1cc(-c2cnccn2)cc2c3cc(OCCCN4CCCC4)ccc3n(C)c12,1.0086001717619175,3.05157695847254,213,train
Cc1cc(-c2cncs2)cc2c3cc(OCCCN4CCCC4)ccc3n(C)c12,1.0492180226701815,2.726890140741822,214,train
Cc1cc(C#N)cc2c3cc(OCCNC4CCC(F)(F)CC4)ccc3n(C)c12,1.7596678446896306,3.008770449937753,215,train
Cc1c2ccncc2cc2c3cc(OCC4CNC4)ccc3n(C)c12,0.724275869600789,2.3283796034387376,216,train
Cc1c2ccncc2cc2c3cc(OC4CCNC4)ccc3n(C)c12,0.6232492903979004,2.5746099413401877,217,val
COC(=O)c1n[nH]cc1N(C)C,0.9637878273455552,1.5954962218255742,218,val
Fc1ccc(-c2csc(Nc3cccc(N4CCOCC4)c3)n2)cc1,2.345961541813141,3.150541541374086,219,train
Nc1cc(-c2ccccc2)nc2c(-c3ccccc3)cnn12,1.4409090820652175,1.8785217955012063,220,train
CCCc1cc(N)n2nc(-c3ccccc3)cc2n1,2.3911116137028023,3.653752633126,221,train
CN(C)c1cc(-c2ccccc2)nc2cc(-c3ccccc3)nn12,2.061829307294699,3.37925111419932,222,train
